Ticker,Equity Bond,Price Rating,Justification
NAUT,-29.65566731329295,4.39,Cheap: Equity Bond value of -29.65566731329295% is lower than the treasury rate of 4.0%. 
NAVI,22.397507324879363,4.42,Expensive: Equity Bond value of 22.397507324879363% is higher than the treasury rate of 4.0%.
NB,-38.49134622374512,4.38,Cheap: Equity Bond value of -38.49134622374512% is lower than the treasury rate of 4.0%. 
NBBK,1.472862598032303,4.41,Cheap: Equity Bond value of 1.472862598032303% is lower than the treasury rate of 4.0%. 
NBIX,2.185274608970574,4.41,Cheap: Equity Bond value of 2.185274608970574% is lower than the treasury rate of 4.0%. 
NBN,7.97086548258754,4.41,Expensive: Equity Bond value of 7.97086548258754% is higher than the treasury rate of 4.0%.
NBTB,6.9749967291024655,4.41,Expensive: Equity Bond value of 6.9749967291024655% is higher than the treasury rate of 4.0%.
NCMI,108.42309839607698,4.46,Expensive: Equity Bond value of 108.42309839607698% is higher than the treasury rate of 4.0%.
NCNO,-2.5703810490728967,4.4,Cheap: Equity Bond value of -2.5703810490728967% is lower than the treasury rate of 4.0%. 
NCPL,101.90083779744684,4.46,Expensive: Equity Bond value of 101.90083779744684% is higher than the treasury rate of 4.0%.
NCSM,-4.607446273506896,4.4,Cheap: Equity Bond value of -4.607446273506896% is lower than the treasury rate of 4.0%. 
NDAQ,2.9755219249086555,4.41,Cheap: Equity Bond value of 2.9755219249086555% is lower than the treasury rate of 4.0%. 
NDLS,-13.124517174749585,4.4,Cheap: Equity Bond value of -13.124517174749585% is lower than the treasury rate of 4.0%. 
NDRA,-376.252639574816,4.2,Cheap: Equity Bond value of -376.252639574816% is lower than the treasury rate of 4.0%. 
NDSN,4.975451389880916,4.41,Expensive: Equity Bond value of 4.975451389880916% is higher than the treasury rate of 4.0%.
NECB,20.884880728333645,4.42,Expensive: Equity Bond value of 20.884880728333645% is higher than the treasury rate of 4.0%.
NEO,-5.44983374630991,4.4,Cheap: Equity Bond value of -5.44983374630991% is lower than the treasury rate of 4.0%. 
NEOG,-0.9287226398866462,4.41,Cheap: Equity Bond value of -0.9287226398866462% is lower than the treasury rate of 4.0%. 
NEOV,-2.3002224525533426,4.4,Cheap: Equity Bond value of -2.3002224525533426% is lower than the treasury rate of 4.0%. 
NEPH,-9.427620443076757,4.4,Cheap: Equity Bond value of -9.427620443076757% is lower than the treasury rate of 4.0%. 
NERV,-190.26688321220345,4.3,Cheap: Equity Bond value of -190.26688321220345% is lower than the treasury rate of 4.0%. 
NESR,3.3805020939268986,4.41,Cheap: Equity Bond value of 3.3805020939268986% is lower than the treasury rate of 4.0%. 
NEXT,-9.924341232781977,4.4,Cheap: Equity Bond value of -9.924341232781977% is lower than the treasury rate of 4.0%. 
NFBK,10.463361387836969,4.41,Expensive: Equity Bond value of 10.463361387836969% is higher than the treasury rate of 4.0%.
NFE,16.715258455786454,4.41,Expensive: Equity Bond value of 16.715258455786454% is higher than the treasury rate of 4.0%.
NFLX,1.4818933180781737,4.41,Cheap: Equity Bond value of 1.4818933180781737% is lower than the treasury rate of 4.0%. 
NHTC,1.2163326470278413,4.41,Cheap: Equity Bond value of 1.2163326470278413% is lower than the treasury rate of 4.0%. 
NIXX,-20.708019572012827,4.39,Cheap: Equity Bond value of -20.708019572012827% is lower than the treasury rate of 4.0%. 
NKGN,-493.2969492414229,4.14,Cheap: Equity Bond value of -493.2969492414229% is lower than the treasury rate of 4.0%. 
NKLA,-1394.4715751871677,3.65,Cheap: Equity Bond value of -1394.4715751871677% is lower than the treasury rate of 4.0%. 
NKSH,10.319148024085557,4.41,Expensive: Equity Bond value of 10.319148024085557% is higher than the treasury rate of 4.0%.
NKTR,-185.14815486911291,4.31,Cheap: Equity Bond value of -185.14815486911291% is lower than the treasury rate of 4.0%. 
NKTX,-76.73068872827808,4.36,Cheap: Equity Bond value of -76.73068872827808% is lower than the treasury rate of 4.0%. 
NMFC,10.924536835284073,4.41,Expensive: Equity Bond value of 10.924536835284073% is higher than the treasury rate of 4.0%.
NMIH,13.63140175451479,4.41,Expensive: Equity Bond value of 13.63140175451479% is higher than the treasury rate of 4.0%.
NMRA,-78.4207315513122,4.36,Cheap: Equity Bond value of -78.4207315513122% is lower than the treasury rate of 4.0%. 
NMRK,5.042809370642389,4.41,Expensive: Equity Bond value of 5.042809370642389% is higher than the treasury rate of 4.0%.
NMTC,-35.585733913147635,4.39,Cheap: Equity Bond value of -35.585733913147635% is lower than the treasury rate of 4.0%. 
NN,-4.581223240223785,4.4,Cheap: Equity Bond value of -4.581223240223785% is lower than the treasury rate of 4.0%. 
NNBR,-35.464491504139474,4.39,Cheap: Equity Bond value of -35.464491504139474% is lower than the treasury rate of 4.0%. 
NNE,-0.4461307007857528,4.41,Cheap: Equity Bond value of -0.4461307007857528% is lower than the treasury rate of 4.0%. 
NODK,-1.375447534265244,4.4,Cheap: Equity Bond value of -1.375447534265244% is lower than the treasury rate of 4.0%. 
NOEMU,-0.2163740836977417,4.41,Cheap: Equity Bond value of -0.2163740836977417% is lower than the treasury rate of 4.0%. 
NOTV,-83.17693277813312,4.36,Cheap: Equity Bond value of -83.17693277813312% is lower than the treasury rate of 4.0%. 
NOVT,1.5856832609512417,4.41,Cheap: Equity Bond value of 1.5856832609512417% is lower than the treasury rate of 4.0%. 
NPCE,-8.112592803688564,4.4,Cheap: Equity Bond value of -8.112592803688564% is lower than the treasury rate of 4.0%. 
NRC,10.582049363711183,4.41,Expensive: Equity Bond value of 10.582049363711183% is higher than the treasury rate of 4.0%.
NRDS,1.070877492043261,4.41,Cheap: Equity Bond value of 1.070877492043261% is lower than the treasury rate of 4.0%. 
NRIM,6.635709439021575,4.41,Expensive: Equity Bond value of 6.635709439021575% is higher than the treasury rate of 4.0%.
NRIX,-10.00991019216054,4.4,Cheap: Equity Bond value of -10.00991019216054% is lower than the treasury rate of 4.0%. 
NRXP,-63.65637129547367,4.37,Cheap: Equity Bond value of -63.65637129547367% is lower than the treasury rate of 4.0%. 
NSIT,6.93873115030014,4.41,Expensive: Equity Bond value of 6.93873115030014% is higher than the treasury rate of 4.0%.
NSSC,3.161039688222853,4.41,Cheap: Equity Bond value of 3.161039688222853% is lower than the treasury rate of 4.0%. 
NSTS,-4.6474582409851335,4.4,Cheap: Equity Bond value of -4.6474582409851335% is lower than the treasury rate of 4.0%. 
NSYS,19.8276956561168,4.42,Expensive: Equity Bond value of 19.8276956561168% is higher than the treasury rate of 4.0%.
NTAP,4.379659030742376,4.41,Expensive: Equity Bond value of 4.379659030742376% is higher than the treasury rate of 4.0%.
NTCT,3.9797829813970647,4.41,Cheap: Equity Bond value of 3.9797829813970647% is lower than the treasury rate of 4.0%. 
NTGR,-2.418697889643117,4.4,Cheap: Equity Bond value of -2.418697889643117% is lower than the treasury rate of 4.0%. 
NTIC,5.025310911471972,4.41,Expensive: Equity Bond value of 5.025310911471972% is higher than the treasury rate of 4.0%.
NTLA,-49.52371942572197,4.38,Cheap: Equity Bond value of -49.52371942572197% is lower than the treasury rate of 4.0%. 
NTNX,-1.267733083037807,4.4,Cheap: Equity Bond value of -1.267733083037807% is lower than the treasury rate of 4.0%. 
NTRA,-1.8641653332004984,4.4,Cheap: Equity Bond value of -1.8641653332004984% is lower than the treasury rate of 4.0%. 
NTRB,-5.484933307913402,4.4,Cheap: Equity Bond value of -5.484933307913402% is lower than the treasury rate of 4.0%. 
NTRP,-44.69978425265889,4.38,Cheap: Equity Bond value of -44.69978425265889% is lower than the treasury rate of 4.0%. 
NTRS,6.744823552828071,4.41,Expensive: Equity Bond value of 6.744823552828071% is higher than the treasury rate of 4.0%.
NTWK,-10.66285307490138,4.4,Cheap: Equity Bond value of -10.66285307490138% is lower than the treasury rate of 4.0%. 
NURO,-73.99337755969208,4.37,Cheap: Equity Bond value of -73.99337755969208% is lower than the treasury rate of 4.0%. 
NUTX,-18.19764986609805,4.4,Cheap: Equity Bond value of -18.19764986609805% is lower than the treasury rate of 4.0%. 
NUVL,-2.267015722919436,4.4,Cheap: Equity Bond value of -2.267015722919436% is lower than the treasury rate of 4.0%. 
NUWE,-381.6908054310855,4.2,Cheap: Equity Bond value of -381.6908054310855% is lower than the treasury rate of 4.0%. 
NVAX,-40.21381024929202,4.38,Cheap: Equity Bond value of -40.21381024929202% is lower than the treasury rate of 4.0%. 
NVCT,-16.942857055870324,4.4,Cheap: Equity Bond value of -16.942857055870324% is lower than the treasury rate of 4.0%. 
NVDA,0.1463421406653722,4.41,Cheap: Equity Bond value of 0.1463421406653722% is lower than the treasury rate of 4.0%. 
NVEC,8.065910918092232,4.41,Expensive: Equity Bond value of 8.065910918092232% is higher than the treasury rate of 4.0%.
NVEE,4.057528307976206,4.41,Expensive: Equity Bond value of 4.057528307976206% is higher than the treasury rate of 4.0%.
NVFY,-162.91861752447298,4.32,Cheap: Equity Bond value of -162.91861752447298% is lower than the treasury rate of 4.0%. 
NVNO,-41.00956494564611,4.38,Cheap: Equity Bond value of -41.00956494564611% is lower than the treasury rate of 4.0%. 
NVTS,-27.03816296738245,4.39,Cheap: Equity Bond value of -27.03816296738245% is lower than the treasury rate of 4.0%. 
NWBI,10.76077296717408,4.41,Expensive: Equity Bond value of 10.76077296717408% is higher than the treasury rate of 4.0%.
NWE,6.114749748531636,4.41,Expensive: Equity Bond value of 6.114749748531636% is higher than the treasury rate of 4.0%.
NWFL,8.797862820134865,4.41,Expensive: Equity Bond value of 8.797862820134865% is higher than the treasury rate of 4.0%.
NWL,-13.61093286275768,4.4,Cheap: Equity Bond value of -13.61093286275768% is lower than the treasury rate of 4.0%. 
NWPX,6.098958599746596,4.41,Expensive: Equity Bond value of 6.098958599746596% is higher than the treasury rate of 4.0%.
NWS,5.455478115870289,4.41,Expensive: Equity Bond value of 5.455478115870289% is higher than the treasury rate of 4.0%.
NWSA,3.1086442964618706,4.41,Cheap: Equity Bond value of 3.1086442964618706% is lower than the treasury rate of 4.0%. 
NXGL,-12.85781078227054,4.4,Cheap: Equity Bond value of -12.85781078227054% is lower than the treasury rate of 4.0%. 
NXL,-11.419445617412096,4.4,Cheap: Equity Bond value of -11.419445617412096% is lower than the treasury rate of 4.0%. 
NXPL,-85.00640150715041,4.36,Cheap: Equity Bond value of -85.00640150715041% is lower than the treasury rate of 4.0%. 
NXST,8.491330242874659,4.41,Expensive: Equity Bond value of 8.491330242874659% is higher than the treasury rate of 4.0%.
NXT,2.420899084318471,4.41,Cheap: Equity Bond value of 2.420899084318471% is lower than the treasury rate of 4.0%. 
NXTC,-289.9121353335898,4.25,Cheap: Equity Bond value of -289.9121353335898% is lower than the treasury rate of 4.0%. 
NXU,-469.42193155527735,4.15,Cheap: Equity Bond value of -469.42193155527735% is lower than the treasury rate of 4.0%. 
NYMT,-14.325140201199916,4.4,Cheap: Equity Bond value of -14.325140201199916% is lower than the treasury rate of 4.0%. 
NYMTN,-2.4267846424539568,4.4,Cheap: Equity Bond value of -2.4267846424539568% is lower than the treasury rate of 4.0%. 
OABI,-16.620889904390438,4.4,Cheap: Equity Bond value of -16.620889904390438% is lower than the treasury rate of 4.0%. 
OB,5.65025423103854,4.41,Expensive: Equity Bond value of 5.65025423103854% is higher than the treasury rate of 4.0%.
OBIO,-23.272863119537405,4.39,Cheap: Equity Bond value of -23.272863119537405% is lower than the treasury rate of 4.0%. 
OBLG,-90.82274042162472,4.36,Cheap: Equity Bond value of -90.82274042162472% is lower than the treasury rate of 4.0%. 
OBT,12.629359398258702,4.41,Expensive: Equity Bond value of 12.629359398258702% is higher than the treasury rate of 4.0%.
OCC,5.155471890550303,4.41,Expensive: Equity Bond value of 5.155471890550303% is higher than the treasury rate of 4.0%.
OCCI,-1.2847794889114603,4.4,Cheap: Equity Bond value of -1.2847794889114603% is lower than the treasury rate of 4.0%. 
OCEA,-1798.7844619632267,3.43,Cheap: Equity Bond value of -1798.7844619632267% is lower than the treasury rate of 4.0%. 
OCFC,13.477618639193096,4.41,Expensive: Equity Bond value of 13.477618639193096% is higher than the treasury rate of 4.0%.
OCGN,-30.09889865049117,4.39,Cheap: Equity Bond value of -30.09889865049117% is lower than the treasury rate of 4.0%. 
OCSL,9.076373537681306,4.41,Expensive: Equity Bond value of 9.076373537681306% is higher than the treasury rate of 4.0%.
OCTO,-1673.7184039549372,3.5,Cheap: Equity Bond value of -1673.7184039549372% is lower than the treasury rate of 4.0%. 
OCUL,-6.80175202294599,4.4,Cheap: Equity Bond value of -6.80175202294599% is lower than the treasury rate of 4.0%. 
OCX,-69.3131895344697,4.37,Cheap: Equity Bond value of -69.3131895344697% is lower than the treasury rate of 4.0%. 
ODFL,4.239490620381458,4.41,Expensive: Equity Bond value of 4.239490620381458% is higher than the treasury rate of 4.0%.
ODP,31.29360548781189,4.42,Expensive: Equity Bond value of 31.29360548781189% is higher than the treasury rate of 4.0%.
OESX,-61.404588606432206,4.37,Cheap: Equity Bond value of -61.404588606432206% is lower than the treasury rate of 4.0%. 
OFLX,7.096925150576487,4.41,Expensive: Equity Bond value of 7.096925150576487% is higher than the treasury rate of 4.0%.
OFS,-0.4268931561618405,4.41,Cheap: Equity Bond value of -0.4268931561618405% is lower than the treasury rate of 4.0%. 
OKTA,-5.250899428993946,4.4,Cheap: Equity Bond value of -5.250899428993946% is lower than the treasury rate of 4.0%. 
OKUR,-47.3810462477307,4.38,Cheap: Equity Bond value of -47.3810462477307% is lower than the treasury rate of 4.0%. 
OLB,-786.4158919004763,3.98,Cheap: Equity Bond value of -786.4158919004763% is lower than the treasury rate of 4.0%. 
OLED,3.6128777043842826,4.41,Cheap: Equity Bond value of 3.6128777043842826% is lower than the treasury rate of 4.0%. 
OLLI,2.0299965920217127,4.41,Cheap: Equity Bond value of 2.0299965920217127% is lower than the treasury rate of 4.0%. 
OLMA,-21.84336811365292,4.39,Cheap: Equity Bond value of -21.84336811365292% is lower than the treasury rate of 4.0%. 
OLPX,7.6642304470849725,4.41,Expensive: Equity Bond value of 7.6642304470849725% is higher than the treasury rate of 4.0%.
OM,-404.211577076257,4.19,Cheap: Equity Bond value of -404.211577076257% is lower than the treasury rate of 4.0%. 
OMCC,-79.6537732875608,4.36,Cheap: Equity Bond value of -79.6537732875608% is lower than the treasury rate of 4.0%. 
OMCL,-0.9998630304998362,4.41,Cheap: Equity Bond value of -0.9998630304998362% is lower than the treasury rate of 4.0%. 
OMEX,-26.09282653878029,4.39,Cheap: Equity Bond value of -26.09282653878029% is lower than the treasury rate of 4.0%. 
OMGA,-367.2932096648637,4.21,Cheap: Equity Bond value of -367.2932096648637% is lower than the treasury rate of 4.0%. 
OMIC,-188.19011858898963,4.3,Cheap: Equity Bond value of -188.19011858898963% is lower than the treasury rate of 4.0%. 
ON,11.849224399042829,4.41,Expensive: Equity Bond value of 11.849224399042829% is higher than the treasury rate of 4.0%.
ONB,10.005446763527544,4.41,Expensive: Equity Bond value of 10.005446763527544% is higher than the treasury rate of 4.0%.
ONCO,-422.4675296760222,4.18,Cheap: Equity Bond value of -422.4675296760222% is lower than the treasury rate of 4.0%. 
ONDS,-29.22690456753177,4.39,Cheap: Equity Bond value of -29.22690456753177% is lower than the treasury rate of 4.0%. 
ONEW,-15.801140959576912,4.4,Cheap: Equity Bond value of -15.801140959576912% is lower than the treasury rate of 4.0%. 
ONFO,-129.1559873038127,4.34,Cheap: Equity Bond value of -129.1559873038127% is lower than the treasury rate of 4.0%. 
ONVO,-323.93381166314373,4.23,Cheap: Equity Bond value of -323.93381166314373% is lower than the treasury rate of 4.0%. 
OPAL,146.01421449941475,4.48,Expensive: Equity Bond value of 146.01421449941475% is higher than the treasury rate of 4.0%.
OPBK,16.411523607266904,4.41,Expensive: Equity Bond value of 16.411523607266904% is higher than the treasury rate of 4.0%.
OPCH,6.869815072805274,4.41,Expensive: Equity Bond value of 6.869815072805274% is higher than the treasury rate of 4.0%.
OPEN,-29.028731862777136,4.39,Cheap: Equity Bond value of -29.028731862777136% is lower than the treasury rate of 4.0%. 
OPI,-71.42764586349777,4.37,Cheap: Equity Bond value of -71.42764586349777% is lower than the treasury rate of 4.0%. 
